CityName,Latitude,Longitude,CountryName
Shahba,32.8529319,36.6298883,Syrian Arab Republic
Maguindanao,6.9234196,124.5365357,Philippines
Nyabugogo,-1.9476402,30.0167713,Rwanda
Bandiagara,14.3505,-3.6112766,Mali
Gonye,-19.6608279,31.437211903422398,Zimbabwe
Gasenyi,-3.3537504,29.3915886,Burundi
Accra,5.5571096,-0.2012376,Ghana
Mwanza Region,-2.90554195,33.16370938992052,United Republic of Tanzania
Aleta Wondo,6.604318,38.42573822434198,Ethiopia
Douala-Congo,4.0373892,9.7053201,Cameroon
Nubul,-2.2,130.403889,Syrian Arab Republic
Vientiane Province,18.6844927,102.07429,Lao People's Democratic Republic
Samroang,12.0151968,104.7290781,Cambodia
Malakal,9.5388487,31.6584168,South Sudan
Balasore,21.5002888,86.9202627,Bassas da India
Kampong Chhnang,12.1382025,104.3354098,Cambodia
Amaro,46.3740306,13.0953599,Ethiopia
Marjayoun,33.3592529,35.5902134,Lebanon
Batangas,13.9146826,121.0867566,Philippines
Rugombo,-2.8130179,29.0821647,Burundi
Garissa town,45.283599,-89.712105,Kenya
Dikhil,11.4225322,42.2093773,Djibouti
Srinagar,34.0747444,74.8204443,Bassas da India
Tirunelveli,8.722388,77.710247,Bassas da India
Kuntaur,13.670615,-14.889486,Gambia
Mwansambo,-4.0632047,33.3454841,Malawi
Al Balqa,31.9782917,35.65852324951788,Jordan
Wadajir,2.0262453,45.2851999,Somalia
Phalombe,-15.69220705,35.66505231082681,Malawi
Kulob,37.9161378,69.7815382,Tajikistan
Lére,49.2310033,0.4983596,Mali
Haridwar,29.9384473,78.1452985,Bassas da India
Diondiori,14.5425515,-4.1152642,Mali
Kumasi,6.6985605,-1.6233086,Ghana
Mya Thida,21.1338215,94.8617862,Myanmar
Mtakataka,-14.2248472,34.5166667,Malawi
Pasar Senggol,-8.1318939,113.221305,Indonesia
Nkhamenya,-12.5666162,33.5136959,Malawi
Jalal-Abad,41.510735249999996,73.22834789590578,Kyrgyzstan
Pasar Daya,-5.1123506,119.5072211,Indonesia
Namalu,1.760833,34.608056,Uganda
Palayan,15.5408666,121.0842988,Philippines
Hinche,19.1445541,-72.0087527,Haiti
Kumbo,6.2108889,10.6867788,Cameroon
Ba Yint Naung,17.7923272,96.6670492,Myanmar
Cochabamba,-17.401245799999998,-66.16756808852,Bolivia
Sana'a,15.3538569,44.2058841,Yemen
Pasar Sleko,-7.640223499999999,111.51813951489089,Indonesia
Bhagalpur,25.2871758,87.13033088387233,Bassas da India
Tchaourou,8.8881676,2.596108,Benin
Beira,-19.828707,34.841782,Mozambique
Nganda,3.7399413,11.0391663,Rwanda
Musanze,-1.4745128,29.56921119524956,Rwanda
Al-Cha'ar,-25.46029845,-60.47376955,Syrian Arab Republic
Catarman,12.4996559,124.6365924,Philippines
Lutumba,-4.9382083,27.0843211,Zimbabwe
Bengaluru (east range),12.92572465,77.65717714276474,Bassas da India
Stoung,12.9389734,104.5716049,Cambodia
Otjiwarongo,-20.4635829,16.6490992,Namibia
Wasit,32.6944827,45.6848009,Iraq
Indore,22.7203616,75.8681996,Bassas da India
Muloza,-16.0543688,35.7726393,Malawi
Rusine,-1.8126508,30.0967867,Rwanda
Biu,-1.9868129,115.9313339,Nigeria
Matupi,21.596511,93.444026,Myanmar
Chheu Tom,12.2951584,104.1761653480084,Cambodia
Baripada,21.9297099,86.73165610583777,Bassas da India
Farafenni,13.5721243,-15.5979467,Gambia
Munini,-4.0093161,29.7399592,Rwanda
Homs,34.7333334,36.7166667,Syrian Arab Republic
Nkhoma,-14.0472065,34.1063032,Malawi
Menabe (Region),-20.03559335,45.10848883290599,Madagascar
Lirangwe,-15.5416695,35.0258616,Malawi
Khujand,40.2844189,69.6191669,Tajikistan
Pasar Banyuasri,-8.1150744,115.0783067,Indonesia
Tonzang,23.605598,93.6923764,Myanmar
Pasar Tingkat,5.3681511,100.27569609148689,Indonesia
Chikombedzi,-21.6777017,31.3202631,Zimbabwe
Jijiga,9.3508526,42.8003788,Ethiopia
Parakou,9.3400159,2.6278258,Benin
Nyamugari,-1.4485099,29.9332014,Rwanda
Gasarenda,-2.3411388,29.3977323,Rwanda
Makamba,-4.1978315,29.8073996,Burundi
Thantlang,22.69843,93.4278,Myanmar
Chinamwali,-15.3778273,35.36205536212471,Malawi
Suryapet,17.08001385,79.7925329742427,Bassas da India
Nairobi,-1.2832533,36.8172449,Kenya
Babile,10.5288072,-2.8376444,Ethiopia
Zamboanga,6.9046909,122.076462,Philippines
Nkora,-1.8446964,29.3129273,Rwanda
Adwa,12.3599983,25.0110589,Ethiopia
Ceerigaabo,10.61806,47.37,Somalia
Catio,11.2835568,-15.2547152,Guinea-Bissau
Khammouane,17.5842055,105.24713249754737,Lao People's Democratic Republic
Bolama,11.27950645,-16.029442476049176,Guinea-Bissau
Anlong Veng,14.2331742,104.0812013,Cambodia
Ntaja,-14.8719847,35.5278216,Malawi
Batangas,13.9146826,121.0867566,Philippines
Aniet,52.3956685,5.2763873,South Sudan
Madaba,-9.86521915,35.43216338633224,Jordan
Nabatiyeh,33.3739774,35.4891344,Lebanon
Dang Tong,10.7035925,104.4459825,Cambodia
Arlit,18.739079,7.393331,Niger
Lima,-12.0621065,-77.0365256,Peru
Maysan,32.0182542,47.0695957,Iraq
Tanout,14.97119,8.878363,Niger
Sary-Kamysh,42.4937,76.2856686,Kyrgyzstan
Chokwe,-24.48862045,32.85984723301459,Mozambique
Kerewan,13.473128299999999,-16.13343591184462,Gambia
Bandaga,13.4178093,75.790115,Burundi
Xiengkhuang,19.41789095,103.35575492388296,Lao People's Democratic Republic
Agusan del Norte,8.92,125.46,Philippines
Samrong,15.0089358,104.7795622,Cambodia
Saharsa,25.83264165,86.61489283342814,Bassas da India
Vagharshapat,40.1627757,44.2931665,Armenia
Kinyinya,-3.6574594,30.3430215,Burundi
Cobija,-11.0184614,-68.7538149,Bolivia
Bellary,15.1433952,76.9193876,Bassas da India
Fulacunda,11.774895,-15.1720999,Guinea-Bissau
Tuguegarao,17.6118858,121.7300377,Philippines
El Metn,33.8854033,35.55601550278959,Lebanon
Mahagi,2.3003475,30.9917354,Democratic Republic of the Congo
Pasar Sukoharjo,-7.67819305,110.84085129526125,Indonesia
Pasar Pagi (Kota Samarinda),-0.49876895,117.1458869640145,Indonesia
Hetauda,27.4187156,85.01009335459317,Nepal
Jakusko,12.34446145,10.801552533285502,Nigeria
Mubi,10.267607,13.264359,Nigeria
Tonkolili,8.6657003,-11.9378054,Sierra Leone
Ternopil,49.6630002,25.6167516,Ukraine
Antique,11.1705066,122.083333,Philippines
Tobruk,32.0773764,23.9599988,Libya
Alamata,12.4233164,39.5630616,Ethiopia
Nyaung Pin Gyi,21.7667363,96.0943244,Myanmar
Algiers,36.7753606,3.0601882,Algeria
Taiz,13.4115414,43.5570871,Yemen
Mykolaiv,47.3886032,31.9442334,Ukraine
Surigao del Sur,8.84,126.15,Philippines
Morogoro Region,-7.0842931,37.4232686,United Republic of Tanzania
Bati,51.3813864,-2.3596963,Ethiopia
Pokhara,28.209538,83.991402,Nepal
Mount Darwin,-16.5414793,31.64143152031906,Zimbabwe
Palakkad,10.78736915,76.47421718925105,Bassas da India
Kalaburagi,17.166667,77.083333,Bassas da India
Jodhpur,26.2967719,73.0351433,Bassas da India
Moudjeria,17.880401,-12.3324205,Mauritania
Mandi,31.6723392,76.95331690779145,Bassas da India
Tokyo,35.6812665,139.757653,Japan
Muthanna,30.5923739,45.2916041,Iraq
Bangladesh (Mombasa),-4.0067225,39.6327478,Kenya
Dungass,13.0634643,9.3405575,Niger
Saqba,33.5184752,36.3799215,Syrian Arab Republic
Ruyaga,-4.006987,29.6936082,Rwanda
Ndélé,3.8913364,12.1555191,Central African Republic
Tsholotsho Business Centre,-19.497059550000003,27.40841665546794,Zimbabwe
Aurora,41.7571701,-88.3147539,Philippines
Kanyosha,-3.4145659,29.4087232,Burundi
Sala 5,43.6687139,-7.6028789,Cambodia
Bria,45.82,-0.249167,Central African Republic
Girawa,9.1379442,41.83568,Ethiopia
Hama,35.1343368,36.7496276,Syrian Arab Republic
Khmelnytsky,49.4196404,26.9793793,Ukraine
Chatoloma,-12.702570900000001,33.48703039401323,Malawi
Pasar Segiri,-0.4823042,117.1494407,Indonesia
Pasar Kiara Condong,-6.9263499,107.6450363,Indonesia
Bafoussam,5.4758083,10.4215565,Cameroon
Masindi,1.6917534,31.773752436319583,Uganda
Pasar Klaten Kota,-7.62113825,110.6997400173023,Indonesia
Pasar Karya Nugraha,-5.4622003,122.6082251,Indonesia
Bombali,9.2388372,-12.1148024,Sierra Leone
Moungali,-4.2523064,15.2723323,Congo
Kozhikode,11.2450558,75.7754716,Bassas da India
Lunzu,-15.7565081,35.0817414,Malawi
Masha,23.8672013,71.9210409,Ethiopia
Ejura,7.377594,-1.367728,Ghana
Raipur,21.2380912,81.6336993,Bassas da India
Bugarama,-3.2666463,32.4232908,Rwanda
Luebo,-5.3535845,21.4197459,Democratic Republic of the Congo
Muhondo,-1.8108151000000001,29.884104763422293,Rwanda
Basse Santa su,13.31004,-14.2150033,Gambia
Tashan Bama,11.8114816,13.18208243403799,Nigeria
Sirt,31.2059625,16.5836206,Libya
Sakubva,-18.9948244,32.6407429,Zimbabwe
Man,55.001251,-97.001038,Cote d'Ivoire
Mbuji-mayi,-6.1258942,23.5998111,Democratic Republic of the Congo
Mong Hkawng,21.1223139,100.3429665,Myanmar
Karambi,-1.7241882,30.4735142,Rwanda
Mong Pawk,22.01762,99.323341,Myanmar
Badghis,35.0,63.75,Afghanistan
Al Mayadin,35.0166667,40.45,Syrian Arab Republic
Kabul,34.5260109,69.1776838,Afghanistan
Samastipur,25.7744929,85.86626813370123,Bassas da India
Hossana,7.5501651,37.8528153,Ethiopia
Diafarabé,14.1392796,-5.0184516,Mali
Balaka,-15.04847375,35.05315978998695,Malawi
Bubaque,11.3000802,-15.8312425,Guinea-Bissau
Sowa,50.67013145,16.48288765708609,Zimbabwe
Svay Rieng,11.1942275,105.7973275083619,Cambodia
Bouar,5.9354018,15.5921894,Central African Republic
Mbeya Region,-8.6131228,33.3341957,United Republic of Tanzania
Glazoué,8.16811735,2.2291357527306785,Benin
Mysore,12.3051828,76.6553609,Bassas da India
Bouake,7.6906058,-5.0298408,Cote d'Ivoire
Kandahar,31.6205738,65.7157573,Afghanistan
Ndop,5.989248,10.436179,Cameroon
Muhradah,35.2479498,36.5790439,Syrian Arab Republic
Maharashtra_Pune,18.521428,73.8544541,Bassas da India
Gihamagara,-3.3695906,29.3689504,Burundi
Rampurhat,24.1763069,87.7859569,Bassas da India
Wein Kao,47.8809714,10.6199154,Myanmar
Ngundu,-20.8015291,30.8008761,Zimbabwe
Tadjourah,11.7331574,42.6815878,Djibouti
Mong See,47.2692043,12.479412,Myanmar
Rutana,-3.8618714,30.0676979,Burundi
Pasar Bitingan,-6.8167758,110.8369513627303,Indonesia
Petit Marche,7.3260584,13.5816855,Niger
Dandume,11.4169922,7.222459472401029,Nigeria
Chiremwaremwa,-20.468307250000002,31.863885703717266,Zimbabwe
Anosy (Region),-23.93720285,46.15293105184881,Madagascar
Pasar Singaparna,-7.35066845,108.11175387174822,Indonesia
Ruvuma Region,-10.749721,35.6616934,United Republic of Tanzania
Idleb,35.859499549999995,36.57140391506578,Syrian Arab Republic
Phnom Srok,13.7436658,103.3390616,Cambodia
Lingayen,16.0206363,120.2307093,Philippines
Boundiali,9.5255789,-6.4837639,Cote d'Ivoire
Pwani Region,-7.1160874,38.7300111,United Republic of Tanzania
Nga Khu Ra,30.71793385,81.21757098610614,Myanmar
Butare,-2.54261195,29.159087046084316,Rwanda
Bukavu,-2.5055839,28.8594885,Democratic Republic of the Congo
Pasar Mangli,-8.1902779,113.6521585,Indonesia
Korem,18.5348694,78.9124328,Ethiopia
Solan,30.92589585,77.08200509063624,Bassas da India
Ntonda,-8.2283659,27.2042159,Malawi
Atsimo Andrefana (Region),-23.0907053,44.40133257710572,Madagascar
Magaria,13.000948,8.9086775,Niger
Mtwara Region,-10.6990264,39.0217984,United Republic of Tanzania
La Union (Ilocos Region),16.5735957,120.4089899,Philippines
Oudomxay,20.2386431,101.7536598,Lao People's Democratic Republic
Zhytomyr,50.9080532,28.3867504,Ukraine
Rusumo,-1.673419,30.0923635,Rwanda
Cayes,-0.2545091,-78.5608151,Haiti
Kikara,15.2106689,-2.7488866,Mali
Benghazi,32.1288331,20.0817204,Libya
Rumbek,6.8063901,29.6767488,South Sudan
Thiri Market,19.66075285,96.0890468793018,Myanmar
Ferkessedougou,9.5939778,-5.1975952,Cote d'Ivoire
Melut,10.4419745,32.2024739,South Sudan
Pasar Flamboyan,-0.0402083,109.3453369141812,Indonesia
Toktogul,41.8734702,72.9451052,Kyrgyzstan
Bihar_Gaya,24.7964355,85.0079563,Bassas da India
Alanine,-1.6623964,29.2040315,Democratic Republic of the Congo
Brak,43.3239838,16.65481905810135,Libya
Dessie,11.122604,39.634982,Ethiopia
Covè,7.2999575,2.298927334403489,Benin
Nguru,5.366667,7.133333,Nigeria
Attapeu,14.79073,107.10083175209198,Lao People's Democratic Republic
Kono,8.6868883,-10.9194454,Sierra Leone
Gisuru,-3.4580085,30.4983043,Burundi
N'gouma,15.63789,-3.370612,Mali
Boni,11.512488300000001,-3.3864474856538984,Mali
Katima,14.789,8.5257,Namibia
Uno,40.7496292,-73.96738998324597,Guinea-Bissau
Kananga,-5.8951725,22.408589,Democratic Republic of the Congo
Karimama,11.91622705,2.7121422370930746,Benin
Abomsa,8.4891492,39.834127,Ethiopia
Najaf,32.0010227,44.3299926,Iraq
Tongogara Refugee Camp 2,-20.3465343,32.3076631,Zimbabwe
Cape Coast,5.107467,-1.2430793,Ghana
Quezon,13.9,122.0,Philippines
Hermel,34.3962036,36.3870372,Lebanon
Maputo,-25.966213,32.56745,Mozambique
A'zaz,36.5864441,37.0464305,Syrian Arab Republic
Bujumbura,-3.3638125,29.3675028,Burundi
Luchenza,-16.0051495,35.3089264,Malawi
Thaba Tseka,-29.5699207,28.5938214,Lesotho
Ghor,34.1605257,64.9201949,Afghanistan
Xayabury,19.2536139,101.61809849627492,Lao People's Democratic Republic
Nhakiwa,-17.3715473,31.801478,Zimbabwe
Phidim,27.1201289,87.79512207371164,Nepal
Pasar Mandalika,-8.5966274,116.1562693,Indonesia
Dantokpa,6.3755322,2.4314042,Benin
Cebu,10.2931062,123.9020773,Philippines
Ibb,14.1419291,44.1389849,Yemen
Sebha,26.9956212,15.1065417,Libya
Ying Phan,26.539592300000002,101.79735174129432,Myanmar
Chainpur,24.981117750000003,83.42031408946386,Nepal
Ngouri,13.636825,15.3701466,Chad
Dawanau,12.0997091,8.416160350673945,Nigeria
Butuan,8.9483324,125.5369442,Philippines
Rafah,31.2752047,34.2558269,State of Palestine
Herson,46.6412644,32.625794,Ukraine
Bazar-Korgon,41.033588,72.7421097,Kyrgyzstan
Al Kom,16.033333,48.466667,Syrian Arab Republic
Lashio Market,22.9364174,97.7485287,Myanmar
Limbuli,-16.073266,35.7152358,Malawi
Al Fashir,13.6238244,25.3555559,Sudan
Nouakchott,18.061891799999998,-15.931148157832908,Mauritania
Atsinanana (Region),-18.9771559,48.87421408994375,Madagascar
Pasar Gudang,-6.2671951,106.46780922919653,Indonesia
Nyanza,-2.3430532,29.770224144656872,Rwanda
Qalqiliya,48.8233394,-109.4990746,State of Palestine
Jene,48.2787938,20.2141256,Burundi
Ernakulam,9.98408,76.2741457,Bassas da India
Haradh Town,16.4061009,43.0560545,Yemen
Bukidnon,8.022778,124.998611,Philippines
Pasar Bawah,-3.7842712,103.5473351,Indonesia
Virunga,-1.66222035,29.23349949165771,Democratic Republic of the Congo
Pasar Nauli Sibolga,1.7481079,98.789843,Indonesia
Bar Kaev,13.6868898,107.2144802,Cambodia
Bossaso,11.00261495,49.41072274526701,Somalia
Kin Seik,20.3728062,93.2724514,Myanmar
Isfara,40.123264,70.6134164,Tajikistan
Jhabua,22.88585225,74.72513368804519,Bassas da India
Douekire,16.5740066,-3.3726859,Mali
Benguet,16.5,120.666667,Philippines
Nuristan,35.3,70.833333,Afghanistan
Milange,-16.0972035,35.7710397,Mozambique
Bansang,13.4357739,-14.6587882,Gambia
Hhohho,-26.1022695,31.364094517500757,Swaziland
Rivne,51.2074112,26.5208033,Ukraine
Marché central (Labé),11.427672300000001,-12.682383027392946,Guinea
Ivano-Frankivsk,48.7481718,24.5207477,Ukraine
Mangochi turn off,-14.1699595,34.9433046,Malawi
Pasar Pulau Payung,1.66886075,101.44147317677812,Indonesia
Pasar Dahlia,-0.0189734,109.3253252,Indonesia
Rizal,14.65,121.25,Philippines
Mambasa,0.2739651,29.065833,Democratic Republic of the Congo
Ambikapur,23.1226343,83.1981886,Bassas da India
Ingall,49.5603567,-92.8993419,Niger
Araria,26.26498795,87.37162648106798,Bassas da India
Essau / Barra,13.4834841,-16.5472881,Gambia
Tell Abiad,35.95113,39.012456,Syrian Arab Republic
Odessa,46.4843023,30.7322878,Ukraine
Ahmedabad,23.0216238,72.5797068,Bassas da India
Abomey,7.165446,1.9828803672675925,Benin
Mahoko,-1.6982114,29.344106,Rwanda
Deir-ez-Zor,35.3333335,40.1499999,Syrian Arab Republic
Yefren,32.0633249,12.5271413,Libya
Bint Jbeil,33.1195382,35.4327933,Lebanon
Sabratha,32.7906211,12.4826746,Libya
Nsungwi,-13.886958,33.75480284603489,Malawi
Sare Ngai,13.4738712,-14.8359791,Gambia
Bhamo Market,24.25060445,97.34607155907246,Myanmar
Sibanor,13.205939,-16.193505,Gambia
Jinja,0.57515665,33.28052985775423,Uganda
Pasar Kosambi,-6.17924615,106.71728575,Indonesia
Batken,40.0663344,70.8226795541263,Kyrgyzstan
Djoulouna,14.5436511,-1.9489384,Mali
Makanjila,-13.7061707,35.0451935,Malawi
Neshuro,-20.9453657,30.6455759,Zimbabwe
Ruhehe,-2.4371435,30.0337453,Burundi
Goundam,16.4168533,-3.6636275,Mali
Santa Cruz,28.469648,-16.2540884,Philippines
Nimroz,30.7753811,62.4793088,Afghanistan
Nyanzale,-1.021331,29.113547,Democratic Republic of the Congo
Home shop,25.0897214,121.5238026,Myanmar
Vunga,-4.5041784,152.0625022,Rwanda
Hula,-10.0981328,147.7246967,Syrian Arab Republic
Mpamba,-0.742568,30.6453493,Malawi
Damaturu,11.747,11.9608,Nigeria
Songwe Region,-8.2769421,32.86174429611566,United Republic of Tanzania
Kinkala,-4.3565973,14.7587752,Congo
Sayda,50.7124239,13.4193688,Syrian Arab Republic
Nkhotakota,-12.8321965,34.032917703204646,Malawi
Kameme,-9.5692058,33.092603,Malawi
Shwe Hin Tar,15.5094772,97.8570445,Myanmar
Karakol,45.710182,37.775433,Kyrgyzstan
Dushanbe,38.585694700000005,68.7603746751885,Tajikistan
Kindia,10.1154374,-13.1916883,Guinea
m. Kyiv,50.410272449999994,30.44406001346379,Ukraine
Chandigarh,30.72984395,76.78414567016054,Bassas da India
Kolkata,22.5726459,88.3638953,Bassas da India
Taunggyi,20.7907874,97.0364294,Myanmar
Fatoto,13.402016249999999,-13.889870339969605,Gambia
Amman,31.9515694,35.9239625,Jordan
Bhamo,24.2692872,97.17853617700688,Myanmar
Hsihseng,20.160643,97.252818,Myanmar
Monzombo,3.0542536,18.5173858,Congo
Misamis Occidental,8.333333,123.7,Philippines
Ranchi,23.3700501,85.3250387,Bassas da India
Limbé,19.7064096,-72.4029292,Cameroon
Davao,7.0648306,125.6080623,Philippines
Saint Joseph,49.5344534,-1.529802,Zimbabwe
Tchomia,1.4418677,30.4833698,Democratic Republic of the Congo
Kenema,7.8870853,-11.1888166,Sierra Leone
Northern Samar,12.42,124.81,Philippines
Golomoti,-14.415644749999998,34.60278323564538,Malawi
Bohol,9.833333,124.1615579,Philippines
Karonga,-10.08474695,33.86619181196623,Malawi
Rathedaung,20.488342,92.754158,Myanmar
Aden,12.833333,44.916667,Yemen
San Fernando,36.4643934,-6.198203,Philippines
Manica,-19.0400995,33.4318137,Mozambique
La Paz,-16.4955455,-68.1336229,Bolivia
Pasar Hatta,-6.12389155,106.65658968644006,Indonesia
Pasar Batu,-1.944573,115.5702404,Indonesia
Dolo Ado,4.1763264,42.0551684,Ethiopia
Diyala,34.0228719,45.1046224,Iraq
Freetown,8.479004,-13.26795,Sierra Leone
Thondwe,-15.4739114,35.5205133,Malawi
Bhuj,23.2472446,69.668339,Bassas da India
Kirundo,-2.5606278,30.1651351,Burundi
Tessalit,20.2019542,1.0124531,Mali
Kyauk Ta Lone,11.8992046,98.7597406,Myanmar
Jenin,32.4618837,35.297566,State of Palestine
Aligarh,27.833333,78.166667,Bassas da India
Tarhuna,32.4345861,13.6350687,Libya
Cotabato,7.27,124.86,Philippines
Port Blair,11.6645348,92.7390448,Bassas da India
Varanasi,25.3356491,83.0076292,Bassas da India
Redcliff,-19.013933,29.,Zimbabwe
Gisenyi,-4.1724897,29.777346,Rwanda
Yaoundé-Marché 8e,3.86409925,11.49584959562651,Cameroon
Cotabato,7.27,124.86,Philippines
Nawng Hkit,22.43836,98.9248,Myanmar
Birgunj,27.0135196,84.8763804,Nepal
Cabanatuan,15.4905045,120.9684264,Philippines
Pasar Kota,5.20319735,96.7003029,Indonesia
Pasar Siteba,-0.8972857,100.3684405,Indonesia
Sour,35.9994004,0.3381689,Lebanon
Likasi,-10.9891601,26.7397418,Democratic Republic of the Congo
Gikongoro,-2.4721341,29.5827944,Rwanda
Khuwi,23.46,58.21,Malawi
Mersa,-16.4764559,37.5050471,Ethiopia
Tangyan,22.41137675,98.42465945876276,Myanmar
Analanjirofo (Region),-16.317265,49.49149101790898,Madagascar
Victoria Falls,-17.9229035,25.8490239,Zimbabwe
Konyokonyo,4.8363065,31.6076979,South Sudan
Gaza,-23.328398,32.8066057,State of Palestine
Zamboanga Sibugay,7.7877097,122.5744217,Philippines
Nawada,24.818123999999997,85.5185562336921,Bassas da India
Sorgin,-16.5431813,35.0129799,Malawi
Kolwezi,-10.73864205,25.49482437283848,Democratic Republic of the Congo
Dalocha,7.7898174,38.2458043,Ethiopia
Diana (Region),-13.108811750000001,49.13889997926927,Madagascar
Pasar Ujong Baro,5.2075517,96.6725960976996,Indonesia
Shimla,31.1041526,77.1709729,Bassas da India
Ngororero,-1.854725,29.632534,Rwanda
Caravela,39.8618098,-8.8883134,Guinea-Bissau
Zogbodomey,7.01729035,2.20306582428993,Benin
Sanpya ward,20.1264358,92.8887822,Myanmar
Rourkela,22.253999399999998,84.8577520139704,Bassas da India
Magta-lahjar,17.5127405,-13.0927887,Mauritania
Isabela,17.0,122.0,Philippines
Obuasi,6.211542,-1.6894045,Ghana
Shin Pin Kai,41.7087784,124.8226338,Myanmar
Byangabo,-1.5628558,29.5513069,Rwanda
Misrata,32.3745923,15.0905803,Libya
Chitakale,-16.011403,35.48961283566035,Malawi
Sarangani,5.874722,125.275278,Philippines
Kalemie,-5.9460209,29.1967172,Democratic Republic of the Congo
Boeung Chhouk,13.10497255,103.1950154315536,Cambodia
Yeghegnadzor,39.7591317,45.3320458,Armenia
Jeypore,18.89891745,82.5590760883135,Bassas da India
Kakuma 4,3.753338,34.825154,Kenya
Bamyan,34.75,67.25,Afghanistan
Nalut,30.6131484,10.6709595,Libya
Kakuma 2,3.753338,34.825154,Kenya
Ntunga,-1.961616,30.3514439,Rwanda
Auserd,22.567,-14.312906,Algeria
Chifra,11.6033251,40.0162457,Ethiopia
Ilocos Norte,18.166667,120.75,Philippines
Safita,34.8204716,36.115325,Syrian Arab Republic
Chheu Kach,11.2425447,105.4210198,Cambodia
Pasar Minggu (Kota Jakarta Selatan),-6.31606605,106.82553355,Indonesia
Pasar Johar,-6.97266345,110.42478745265991,Indonesia
Allahabad,25.4381302,81.8338005,Bassas da India
Kaabong,3.65820615,34.2111233999499,Uganda
Hewe,-10.8139068,33.5134376,Malawi
Limbe,19.7064096,-72.4029292,Malawi
Gueckedou,8.561649,-10.132821,Guinea
Uvira,-3.4072776,29.135285430706507,Democratic Republic of the Congo
Bissau-Bandim,11.8520985,-15.5950607,Guinea-Bissau
Kersa,9.455,41.86639,Ethiopia
Pasar Delanggu,-7.62113825,110.6997400173023,Indonesia
Harbu,10.9234964,39.7850037,Ethiopia
Almaty,43.2363924,76.9457275,Kazakhstan
Zemio,5.0247528,25.1292659,Central African Republic
Gwalior,26.2037247,78.1573628,Bassas da India
Isiolo town,3.9402433,41.86376106168384,Kenya
Boyabu,3.7339921499999997,18.763416923323582,Democratic Republic of the Congo
